DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
UNPDA_2000,No_10_487,NCCc1cc(CNC(=O)CCCO)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.586,-6.5663109,-11.935471,-6.5663109,1.7187134,No_10_487,No_10_487_out,2.87
UNPDA_2000,No_10_488,CC(=O)C[C@H](N)CC(=O)NCc1ccoc1C(=O)c1ccc(C(=O)CN)cc1O,-6.924,-6.5073647,-11.777202,-6.5073647,2.0829024,No_10_488,No_10_488_out,3.329
UNPDA_2000,No_10_500,NCc1nnc2nc(C(=O)CC(=O)c3cccc(CC(=O)O)c3)ccn12,-7.376,-6.538311,-14.457974,-6.538311,1.3841066,No_10_500,No_10_500_out,2.752
UNPDA_2000,No_10_507,NC[C@H](NCC(=O)NC(N)=O)c1ccn2c(CO)nnc2n1,-6.355,-6.0518756,-11.722813,-6.0518756,1.2863059,No_10_507,No_10_507_out,3.597
UNPDA_2000,No_10_508,NCCCNCc1nnc2nc(C(=O)CCN)ccn12,-7.01,-5.8750882,-12.161989,-5.8750882,1.9162627,No_10_508,No_10_508_1_out,2.889
UNPDA_2000,No_10_508,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-7.01,-5.8750882,-12.161989,-5.8750882,1.9162627,No_10_508,No_10_508_1_out,3.307
UNPDA_2000,No_10_509,NCCc1cc(CCN)c(C(=O)c2ccc(C(=O)[C@@H](N)CN)cc2O)o1,-6.364,-6.0224648,-13.892758,-6.0224648,1.8251201,No_10_509,No_10_509_out,3.436
UNPDA_2000,No_10_524,CC(=O)OCC(=O)NCc1cc(CCN)oc1C(=O)c1ccc(C(=O)CN)cc1O,-7.257,-6.8800149,-11.531809,-6.8800149,3.1426289,No_10_524,No_10_524_1_out,2.852
UNPDA_2000,No_10_524,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCCO)c(C(N)=O)c2)[nH]1,-7.257,-6.8800149,-11.531809,-6.8800149,3.1426289,No_10_524,No_10_524_1_out,3.407
UNPDA_2000,No_10_532,N[C@H](CCCO)c1cc(=O)c(CO)c(C(=O)c2ccc(CCCO)cc2)[nH]1,-6.988,-6.923543,-11.672087,-6.923543,1.7973799,No_10_532,No_10_532_out,3.287
UNPDA_2000,No_10_546,NCc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-6.994,-6.650599,-12.343537,-6.650599,1.9747027,No_10_546,No_10_546_out,3.312
UNPDA_2000,No_10_553,COC(=O)Cn1cnnc1-c1ccc(C(=O)CCN)cc1N,-6.032,-5.7522054,-10.552005,-5.7522054,2.0688419,No_10_553,No_10_553_out,2.643
UNPDA_2000,No_10_561,CCCOCCC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)cc2)[nH]1,-6.054,-6.8020511,-12.527032,-6.8020511,1.9979666,No_10_561,No_10_561_out,3.329
UNPDA_2000,No_10_570,NC[C@H](N)c1nnc2nc(C(=O)CC(=O)c3ccccc3)ccn12,-7.107,-6.4415078,-11.305634,-6.4415078,1.572437,No_10_570,No_10_570_out,3.189
UNPDA_2000,No_10_573,CC(=O)Cc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-7.064,-6.8197117,-12.457943,-6.8197117,1.4968508,No_10_573,No_10_573_out,3.328
UNPDA_2000,No_10_579,CC(=O)NCc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-7.117,-7.1924105,-11.299871,-7.1924105,1.5433846,No_10_579,No_10_579_out,3.259
UNPDA_2000,No_10_587,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)c(C(=O)O)c2)[nH]1,-7.164,-6.1135249,-12.719263,-6.1135249,1.7908627,No_10_587,No_10_587_out,3.377
UNPDA_2000,No_10_588,CNC[C@H](N)CC(=O)NCc1ccoc1C(=O)c1ccc(C(=O)CN)cc1O,-7.771,-6.488977,-12.585411,-6.488977,2.1082861,No_10_588,No_10_588_1_out,3.322
UNPDA_2000,No_10_588,NC[C@](O)(Cc1cc(N)nc(C(=O)Cc2cccc(NC(N)N)c2)n1)C(=O)O,-7.771,-6.488977,-12.585411,-6.488977,2.1082861,No_10_588,No_10_588_1_out,3.741
UNPDA_2000,No_10_593,CCCCOCC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)cc2)[nH]1,-6.075,-6.650805,-10.952163,-6.650805,1.8088565,No_10_593,No_10_593_out,3.307
UNPDA_2000,No_10_595,CCc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-7.041,-6.5962319,-14.484605,-6.5962319,0.66079175,No_10_595,No_10_595_out,3.228
UNPDA_2000,No_10_596,NCCc1cc(O)ccc1[C@@H](CN)OC(=O)Cn1nc(CCO)cc1O,-6.419,-6.6540318,-13.273519,-6.6540318,1.2501616,No_10_596,No_10_596_out,3.59
UNPDA_2000,No_10_600,CCCCc1cccc(C(=O)CC(=O)c2ccn3c(CN)nnc3n2)c1,-7.505,-6.6081028,-10.189471,-6.6081028,1.8398719,No_10_600,No_10_600_out,2.7
UNPDA_2000,No_10_617,NCc1c(CC(=O)c2nc(N)cc(C[C@H](O)C(=O)O)n2)cccc1NC(N)N,-7.384,-6.7826118,-17.248911,-6.7826118,1.2429242,No_10_617,No_10_617_out,3.77
UNPDA_2000,No_10_619,CC(=O)Cc1cccc(C(=O)CC(=O)c2ccn3c(CN)nnc3n2)c1,-7.476,-6.4652815,-9.5604448,-6.4652815,1.9519784,No_10_619,No_10_619_1_out,2.814
UNPDA_2000,No_10_619,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CNC(N)=O)cc2)[nH]1,-7.476,-6.4652815,-9.5604448,-6.4652815,1.9519784,No_10_619,No_10_619_1_out,3.173
UNPDA_2000,No_10_624,C[C@H](CCCN)c1cc(CN)oc1C(=O)c1ccc(C(=O)CN)cc1O,-5.985,-6.1613092,-12.68994,-6.1613092,1.9477801,No_10_624,No_10_624_out,3.426
UNPDA_2000,No_10_625,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCCO)cc2NC(N)=O)[nH]1,-6.997,-6.6954885,-11.467466,-6.6954885,1.9195435,No_10_625,No_10_625_out,3.411
UNPDA_2000,No_10_626,COCC(=O)[C@H](N)CC(=O)NCc1ccoc1C(=O)c1ccc(C(=O)CN)cc1O,-6.88,-6.6017098,-13.615626,-6.6017098,1.2359921,No_10_626,No_10_626_out,3.358
UNPDA_2000,No_10_631,NCc1nnc2nc(C(=O)CC(=O)c3cccc(C(N)=O)c3)ccn12,-7.706,-6.3231525,-9.691493,-6.3231525,1.8546284,No_10_631,No_10_631_out,2.75
UNPDA_2000,No_10_642,NCCc1cccc(CC(=O)c2nc(N)cc(C[C@H](O)C(=O)O)n2)c1CN,-6.738,-6.6250372,-15.845236,-6.6250372,1.6601133,No_10_642,No_10_642_out,3.533
UNPDA_2000,No_10_655,CCCC(=O)Oc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-6.866,-7.2124777,-13.673651,-7.2124777,0.90219116,No_10_655,No_10_655_out,3.32
UNPDA_2000,No_10_663,CCCc1cc(CN)oc1C(=O)c1ccc(C(=O)CCN)cc1O,-6.391,-5.9427991,-12.561208,-5.9427991,1.5576444,No_10_663,No_10_663_out,2.723
UNPDA_2000,No_10_699,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCC(N)=O)cc(=O)c2CO)cc1,-6.919,-6.6112614,-11.775647,-6.6112614,2.0003631,No_10_699,No_10_699_out,3.287
UNPDA_2000,No_10_92,CCCCCOc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-6.672,-6.7723694,-15.258224,-6.7723694,1.612089,No_10_92,No_10_92_out,3.198
UNPDA_2000,No_10_93,NCCc1nnc(C(N)(N)c2cccc(CO)c2)[nH]1,-8.424,-5.6972589,-13.981196,-5.6972589,3.365243,No_10_93,No_10_93_1_out,3.204
UNPDA_2000,No_10_93,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CNC(=O)c3ccccc3)cc2)[nH]1,-8.424,-5.6972589,-13.981196,-5.6972589,3.365243,No_10_93,No_10_93_1_out,2.926
UNPDA_2000,No_10_95,CCNC(=O)Cc1cccc(C(=O)CC(=O)c2ccn3c(CN)nnc3n2)c1,-7.575,-6.7761745,-10.921666,-6.7761745,2.5730925,No_10_95,No_10_95_out,2.765
UNPDA_2000,No_11_126,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCN)cc(=O)c2CO)cc1N,-6.718,-6.5341001,-13.13185,-6.5341001,1.0456717,No_11_126,No_11_126_out,3.569
UNPDA_2000,No_11_134,NCCNCC(=O)c1nc(N)cc(C[C@H](O)C(=O)O)n1,-5.779,-5.8623848,-14.671037,-5.8623848,1.3652923,No_11_134,No_11_134_out,3.572
UNPDA_2000,No_11_140,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)c(NC(N)N)c1,-6.845,-6.853898,-15.023128,-6.853898,1.3337822,No_11_140,No_11_140_out,3.78
UNPDA_2000,No_11_150,COC(=O)[C@@H](O)Cc1cnc(Nc2cccc(CO)c2)c(C(=O)O)c1,-6.752,-6.1877627,-10.210837,-6.1877627,1.4916574,No_11_150,No_11_150_out,2.85
UNPDA_2000,No_11_152,CCCCC(=O)[C@](O)(CN)Cc1cnc(Nc2ccccc2)c(C(=O)O)c1,-6.601,-6.2661486,-11.126148,-6.2661486,1.2793807,No_11_152,No_11_152_out,3.054
UNPDA_2000,No_11_153,CCCNCCc1cc(CN)oc1C(=O)c1ccc(C(=O)CCN)cc1O,-6.766,-6.9381642,-15.2207,-6.9381642,1.2458656,No_11_153,No_11_153_out,2.786
UNPDA_2000,No_11_163,CNCCCc1cc(N)cc([C@@H](OCN)c2coc(CC(N)=O)c(O)c2=O)c1,-6.814,-7.1487312,-13.60031,-7.1487312,2.0234351,No_11_163,No_11_163_out,3.824
UNPDA_2000,No_11_183,CCCNCc1cc(CN)oc1C(=O)c1ccc(C(=O)C(N)N)cc1O,-6.879,-6.6789737,-15.465443,-6.6789737,1.3591595,No_11_183,No_11_183_out,3.006
UNPDA_2000,No_11_189,CCCNCCc1ccc(C(=O)c2ccc(C(=O)[C@@H](N)CN)cc2O)o1,-6.993,-6.4517274,-13.076303,-6.4517274,2.4256392,No_11_189,No_11_189_out,3.093
UNPDA_2000,No_11_193,CC(=O)c1cc(CO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.802,-5.9428401,-11.869654,-5.9428401,0.99120522,No_11_193,No_11_193_out,3.292
UNPDA_2000,No_11_193,CCC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)cc2NC(N)=O)[nH]1,-6.802,-5.9428401,-11.869654,-5.9428401,0.99120522,No_11_193,No_11_193_out,3.488
UNPDA_2000,No_11_208,CC(=O)c1cc(C(=O)c2[nH]c([C@H](N)CN)cc(=O)c2CO)ccc1CCCO,-6.908,-7.0525527,-12.476941,-7.0525527,1.6193562,No_11_208,No_11_208_out,3.515
UNPDA_2000,No_11_211,C[C@H](N)CC(=O)NCc1cc(CCN)oc1C(=O)c1ccc(C(=O)CN)cc1O,-6.057,-6.6337566,-13.173697,-6.6337566,2.3092737,No_11_211,No_11_211_out,3.367
UNPDA_2000,No_11_216,CC(=O)CC(=O)[C@@H](O)Cc1cnc(Nc2cccc(CO)c2)c(C(=O)O)c1,-7.147,-6.3104448,-10.03709,-6.3104448,1.7024977,No_11_216,No_11_216_out,3.079
UNPDA_2000,No_11_225,CCN(c1cccc(CC(=O)c2nc(N)cc(C[C@@](O)(CN)C(=O)O)n2)c1)C(N)N,-6.704,-7.0005202,-14.911527,-7.0005202,2.1823907,No_11_225,No_11_225_out,3.886
UNPDA_2000,No_11_231,CNCc1cc(C(=O)c2[nH]c([C@H](N)CCOCCO)cc(=O)c2CO)ccc1CCN,-6.562,-7.0687604,-15.000511,-7.0687604,1.6668632,No_11_231,No_11_231_out,3.63
UNPDA_2000,No_11_235,COCCCc1cc(N)cc([C@@H](OCN)c2coc(CC(N)=O)c(O)c2=O)c1,-6.651,-6.3615227,-11.620704,-6.3615227,2.486959,No_11_235,No_11_235_out,3.767
UNPDA_2000,No_11_238,CCCCCc1cc(N)cc([C@@H](OCN)c2coc(CC(N)=O)c(O)c2=O)c1,-6.915,-7.0587707,-11.878231,-7.0587707,1.8414631,No_11_238,No_11_238_out,3.709
UNPDA_2000,No_11_291,COC(=O)Cn1c(CC(=O)O)nnc1-c1ccc(C(=O)CN)c(CCN)c1,-6.185,-6.8375435,-12.840833,-6.8375435,1.9454149,No_11_291,No_11_291_out,2.735
UNPDA_2000,No_11_305,NC[C@](O)(Cc1cc(N)nc(C(=O)Cc2cccc(N(CC(=O)O)C(N)N)c2)n1)C(=O)O,-7.391,-7.419395,-15.109125,-7.419395,1.5950525,No_11_305,No_11_305_out,3.905
UNPDA_2000,No_11_306,CCCCc1cnc(Nc2ccc(Oc3ccccc3C(=O)O)c(CN)c2)c(C(=O)O)c1,-7.698,-6.5929532,-11.477398,-6.5929532,2.5996444,No_11_306,No_11_306_out,2.414
UNPDA_2000,No_11_311,NCCc1ccc(C(=O)c2[nH]c([C@H](N)COCC(=O)O)cc(=O)c2CO)c(OCN)c1,-5.493,-6.9293718,-14.086874,-6.9293718,1.5292506,No_11_311,No_11_311_out,3.692
UNPDA_2000,No_11_312,NCCOCCOc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1,-6.468,-6.9593425,-14.35629,-6.9593425,1.629817,No_11_312,No_11_312_out,3.372
UNPDA_2000,No_11_319,CCNCCc1cc(N)cc([C@@H](OCN)c2coc(CC(N)=O)c(O)c2=O)c1,-6.735,-6.9762077,-13.81334,-6.9762077,1.9848264,No_11_319,No_11_319_out,3.809
UNPDA_2000,No_11_321,NCc1cc(CNCCCCO)c(C(=O)c2ccc(C(=O)[C@@H](N)CO)cc2O)o1,-6.85,-6.9296246,-15.670762,-6.9296246,2.2177649,No_11_321,No_11_321_out,3.387
UNPDA_2000,No_11_322,NCCc1nnc(C(N)(N)c2cccc(CCCCO)c2)[nH]1,-6.641,-5.9103003,-12.198152,-5.9103003,1.3348619,No_11_322,No_11_322_out,3.095
UNPDA_2000,No_11_325,NCc1cc(CO)c(C(=O)c2ccc(C(=O)C(N)N)cc2O)o1,-6.71,-6.3761945,-13.599395,-6.3761945,2.4680452,No_11_325,No_11_325_out,3.052
UNPDA_2000,No_11_344,CNCOc1cc(CCO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.655,-6.432302,-14.526426,-6.432302,2.5948582,No_11_344,No_11_344_out,3.507
UNPDA_2000,No_11_344,COC(=O)Cn1c(C(N)=O)nnc1-c1ccc(C(=O)CCN)cc1N,-6.655,-6.432302,-14.526426,-6.432302,2.5948582,No_11_344,No_11_344_out,2.735
UNPDA_2000,No_11_359,NCO[C@H](c1cc(N)cc(CCCC(N)=O)c1)c1coc(CC(N)=O)c(O)c1=O,-6.972,-6.6698627,-12.532575,-6.6698627,1.6556473,No_11_359,No_11_359_out,3.796
